model,trial_number,hits@1,hits@3,hits@5,hits@10
TransE,96,0.3203592814371258,0.4341317365269461,0.4910179640718562,0.5838323353293413
TransE,97,0.3652694610778443,0.467065868263473,0.5359281437125748,0.6077844311377245
TransE,98,0.3383233532934132,0.4401197604790419,0.4910179640718562,0.5748502994011976
TransE,99,0.3293413173652694,0.4311377245508982,0.4940119760479042,0.5808383233532934
TransH,0,0.0059880239520958,0.0718562874251497,0.1257485029940119,0.1706586826347305
TransH,1,0.029940119760479,0.1377245508982036,0.2035928143712574,0.344311377245509
TransH,2,0.0359281437125748,0.1377245508982036,0.1796407185628742,0.2455089820359281
TransH,3,0.0,0.0778443113772455,0.1317365269461078,0.2245508982035928
TransH,4,0.0,0.0059880239520958,0.0149700598802395,0.0329341317365269
TransH,5,0.0359281437125748,0.1497005988023952,0.1826347305389221,0.2964071856287425
TransH,6,0.0538922155688622,0.1676646706586826,0.2155688622754491,0.3083832335329341
TransH,7,0.0419161676646706,0.155688622754491,0.248502994011976,0.3233532934131736
TransH,8,0.0,0.0508982035928143,0.0838323353293413,0.122754491017964
TransH,9,0.0329341317365269,0.1586826347305389,0.2065868263473053,0.2634730538922156
TransH,10,0.0269461077844311,0.0748502994011976,0.092814371257485,0.122754491017964
TransH,11,0.0209580838323353,0.155688622754491,0.2574850299401197,0.3203592814371258
TransH,12,0.0029940119760479,0.0119760479041916,0.0239520958083832,0.092814371257485
TransH,13,0.0389221556886227,0.1347305389221557,0.2395209580838323,0.3053892215568862
TransH,14,0.029940119760479,0.0988023952095808,0.1526946107784431,0.1826347305389221
TransH,15,0.0269461077844311,0.0748502994011976,0.1526946107784431,0.2305389221556886
TransH,16,0.0389221556886227,0.1586826347305389,0.2395209580838323,0.3023952095808383
TransH,17,0.0389221556886227,0.1467065868263473,0.1676646706586826,0.2335329341317365
TransH,18,0.0,0.0568862275449101,0.0898203592814371,0.1407185628742515
TransH,19,0.029940119760479,0.1107784431137724,0.1916167664670658,0.2425149700598802
TransH,20,0.059880239520958,0.1257485029940119,0.1736526946107784,0.2604790419161676
TransH,21,0.0329341317365269,0.1377245508982036,0.1766467065868263,0.2754491017964072
TransH,22,0.0329341317365269,0.1616766467065868,0.1946107784431137,0.3173652694610778
TransH,23,0.0239520958083832,0.1347305389221557,0.1976047904191616,0.278443113772455
TransH,24,0.0508982035928143,0.1586826347305389,0.2065868263473053,0.2904191616766467
TransH,25,0.0329341317365269,0.2125748502994012,0.2544910179640718,0.3263473053892216
TransH,26,0.029940119760479,0.1407185628742515,0.2245508982035928,0.2904191616766467
TransH,27,0.0389221556886227,0.1646706586826347,0.2574850299401197,0.3562874251497006
TransH,28,0.0449101796407185,0.1676646706586826,0.2664670658682634,0.3293413173652694
TransH,29,0.0,0.0449101796407185,0.0628742514970059,0.1167664670658682
TransH,30,0.0419161676646706,0.1586826347305389,0.2634730538922156,0.3622754491017964
TransH,31,0.0269461077844311,0.1407185628742515,0.2125748502994012,0.3652694610778443
TransH,32,0.0359281437125748,0.1526946107784431,0.2754491017964072,0.3293413173652694
TransH,33,0.0329341317365269,0.155688622754491,0.2065868263473053,0.3173652694610778
TransH,34,0.0209580838323353,0.1167664670658682,0.18562874251497,0.2245508982035928
TransH,35,0.0,0.0239520958083832,0.0419161676646706,0.0748502994011976
TransH,36,0.0089820359281437,0.0808383233532934,0.1377245508982036,0.18562874251497
TransH,37,0.0179640718562874,0.1377245508982036,0.2095808383233532,0.3383233532934132
TransH,38,0.0059880239520958,0.0808383233532934,0.092814371257485,0.1317365269461078
TransH,39,0.0179640718562874,0.1407185628742515,0.2155688622754491,0.311377245508982
TransH,40,0.0149700598802395,0.0568862275449101,0.0838323353293413,0.1137724550898203
TransH,41,0.059880239520958,0.1616766467065868,0.2005988023952095,0.2754491017964072
TransH,42,0.0329341317365269,0.1407185628742515,0.1946107784431137,0.3173652694610778
TransH,43,0.0119760479041916,0.1467065868263473,0.1976047904191616,0.2574850299401197
TransH,44,0.0538922155688622,0.1736526946107784,0.2035928143712574,0.3263473053892216
TransH,45,0.0389221556886227,0.1526946107784431,0.2514970059880239,0.3323353293413174
TransH,46,0.0029940119760479,0.0628742514970059,0.1107784431137724,0.1976047904191616
TransH,47,0.0119760479041916,0.1257485029940119,0.1766467065868263,0.2425149700598802
TransH,48,0.0269461077844311,0.1377245508982036,0.1586826347305389,0.2275449101796407
TransH,49,0.0359281437125748,0.2005988023952095,0.248502994011976,0.2844311377245509
TransH,50,0.029940119760479,0.1377245508982036,0.2305389221556886,0.2874251497005988
TransH,51,0.0239520958083832,0.1706586826347305,0.2544910179640718,0.3173652694610778
TransH,52,0.0329341317365269,0.1766467065868263,0.248502994011976,0.3173652694610778
TransH,53,0.0269461077844311,0.0988023952095808,0.2455089820359281,0.3293413173652694
TransH,54,0.0718562874251497,0.1616766467065868,0.248502994011976,0.3532934131736527
TransH,55,0.0389221556886227,0.1736526946107784,0.2095808383233532,0.3413173652694611
TransH,56,0.0389221556886227,0.2065868263473053,0.2664670658682634,0.3562874251497006
TransH,57,0.0209580838323353,0.1586826347305389,0.248502994011976,0.3323353293413174
TransH,58,0.0329341317365269,0.1347305389221557,0.248502994011976,0.344311377245509
TransH,59,0.0359281437125748,0.122754491017964,0.18562874251497,0.311377245508982
TransH,60,0.029940119760479,0.1437125748502994,0.281437125748503,0.3562874251497006
TransH,61,0.029940119760479,0.1796407185628742,0.2664670658682634,0.344311377245509
TransH,62,0.029940119760479,0.1347305389221557,0.2425149700598802,0.3263473053892216
TransH,63,0.0329341317365269,0.1437125748502994,0.2065868263473053,0.3233532934131736
TransH,64,0.0419161676646706,0.1167664670658682,0.2245508982035928,0.3263473053892216
TransH,65,0.0538922155688622,0.1497005988023952,0.2365269461077844,0.3592814371257485
TransH,66,0.0269461077844311,0.1646706586826347,0.2664670658682634,0.3293413173652694
TransH,67,0.029940119760479,0.1616766467065868,0.2574850299401197,0.3263473053892216
TransH,68,0.029940119760479,0.1497005988023952,0.2634730538922156,0.3263473053892216
TransH,69,0.029940119760479,0.1377245508982036,0.2335329341317365,0.344311377245509
TransH,70,0.0359281437125748,0.1616766467065868,0.2634730538922156,0.3173652694610778
TransH,71,0.0419161676646706,0.1826347305389221,0.2664670658682634,0.344311377245509
TransH,72,0.0479041916167664,0.1407185628742515,0.2544910179640718,0.3383233532934132
TransH,73,0.0239520958083832,0.155688622754491,0.2125748502994012,0.3203592814371258
TransH,74,0.0179640718562874,0.1467065868263473,0.2574850299401197,0.3413173652694611
TransH,75,0.0329341317365269,0.2035928143712574,0.248502994011976,0.3532934131736527
TransH,76,0.0329341317365269,0.1616766467065868,0.248502994011976,0.344311377245509
TransH,77,0.029940119760479,0.155688622754491,0.2574850299401197,0.2994011976047904
TransH,78,0.029940119760479,0.1407185628742515,0.2095808383233532,0.3353293413173652
TransH,79,0.0419161676646706,0.1467065868263473,0.2395209580838323,0.3083832335329341
TransH,80,0.029940119760479,0.1676646706586826,0.2574850299401197,0.3173652694610778
TransH,81,0.029940119760479,0.155688622754491,0.2215568862275449,0.3473053892215569
TransH,82,0.0269461077844311,0.1377245508982036,0.2335329341317365,0.3562874251497006
TransH,83,0.0329341317365269,0.1467065868263473,0.2724550898203592,0.3353293413173652
TransH,84,0.0239520958083832,0.1526946107784431,0.2544910179640718,0.3383233532934132
TransH,85,0.0419161676646706,0.155688622754491,0.248502994011976,0.3173652694610778
TransH,86,0.029940119760479,0.1167664670658682,0.2095808383233532,0.3413173652694611
TransH,87,0.0239520958083832,0.0718562874251497,0.1107784431137724,0.1497005988023952
TransH,88,0.0389221556886227,0.155688622754491,0.1976047904191616,0.248502994011976
TransH,89,0.0329341317365269,0.155688622754491,0.2245508982035928,0.3203592814371258
TransH,90,0.0359281437125748,0.1497005988023952,0.248502994011976,0.2994011976047904
TransH,91,0.0449101796407185,0.155688622754491,0.2604790419161676,0.3592814371257485
TransH,92,0.0269461077844311,0.2005988023952095,0.2604790419161676,0.3652694610778443
TransH,93,0.0389221556886227,0.18562874251497,0.2664670658682634,0.3502994011976048
TransH,94,0.0419161676646706,0.1976047904191616,0.2335329341317365,0.3263473053892216
TransH,95,0.029940119760479,0.1646706586826347,0.2574850299401197,0.3323353293413174
TransH,96,0.029940119760479,0.1317365269461078,0.2544910179640718,0.3413173652694611
TransH,97,0.0658682634730539,0.1526946107784431,0.2125748502994012,0.3413173652694611
TransH,98,0.0479041916167664,0.1586826347305389,0.2215568862275449,0.2694610778443114
TransH,99,0.0,0.0688622754491018,0.0988023952095808,0.1766467065868263
RotatE,0,0.1616766467065868,0.3353293413173652,0.4131736526946107,0.5179640718562875
RotatE,1,0.0,0.0029940119760479,0.0149700598802395,0.0419161676646706
RotatE,2,0.1347305389221557,0.3143712574850299,0.3712574850299401,0.5119760479041916
RotatE,3,0.0059880239520958,0.0209580838323353,0.029940119760479,0.0568862275449101
RotatE,4,0.1946107784431137,0.2994011976047904,0.3802395209580838,0.4700598802395209
RotatE,5,0.1706586826347305,0.2844311377245509,0.3682634730538922,0.4790419161676646
RotatE,6,0.0059880239520958,0.0269461077844311,0.0389221556886227,0.0808383233532934
RotatE,7,0.0059880239520958,0.0119760479041916,0.0179640718562874,0.0359281437125748
RotatE,8,0.1197604790419161,0.2574850299401197,0.3053892215568862,0.4071856287425149
RotatE,9,0.0119760479041916,0.0359281437125748,0.0508982035928143,0.1077844311377245
RotatE,10,0.2245508982035928,0.3922155688622754,0.4580838323353293,0.5568862275449101
RotatE,11,0.2155688622754491,0.3682634730538922,0.4401197604790419,0.5479041916167665
RotatE,12,0.2395209580838323,0.3772455089820359,0.4431137724550898,0.5568862275449101
RotatE,13,0.2724550898203592,0.3832335329341317,0.4401197604790419,0.5449101796407185
RotatE,14,0.2245508982035928,0.3652694610778443,0.4341317365269461,0.5508982035928144
RotatE,15,0.155688622754491,0.3293413173652694,0.4131736526946107,0.5089820359281437
RotatE,16,0.2365269461077844,0.3473053892215569,0.4161676646706587,0.5389221556886228
RotatE,17,0.281437125748503,0.3532934131736527,0.4071856287425149,0.4820359281437126
RotatE,18,0.1796407185628742,0.2904191616766467,0.3682634730538922,0.4700598802395209
RotatE,19,0.0089820359281437,0.0269461077844311,0.0359281437125748,0.0658682634730539
RotatE,20,0.0868263473053892,0.2275449101796407,0.2724550898203592,0.3592814371257485
RotatE,21,0.2455089820359281,0.3832335329341317,0.437125748502994,0.5508982035928144
RotatE,22,0.2335329341317365,0.3652694610778443,0.4221556886227545,0.5359281437125748
RotatE,23,0.218562874251497,0.3592814371257485,0.4011976047904191,0.5089820359281437
RotatE,24,0.1916167664670658,0.344311377245509,0.4071856287425149,0.4550898203592814
RotatE,25,0.1796407185628742,0.3083832335329341,0.3622754491017964,0.4341317365269461
RotatE,26,0.2574850299401197,0.374251497005988,0.4281437125748503,0.5538922155688623
RotatE,27,0.1377245508982036,0.2275449101796407,0.2844311377245509,0.3922155688622754
RotatE,28,0.18562874251497,0.311377245508982,0.3952095808383233,0.5179640718562875
RotatE,29,0.248502994011976,0.3682634730538922,0.437125748502994,0.5568862275449101
RotatE,30,0.1197604790419161,0.2455089820359281,0.3233532934131736,0.4191616766467065
RotatE,31,0.2514970059880239,0.3682634730538922,0.4401197604790419,0.5598802395209581
RotatE,32,0.2544910179640718,0.3532934131736527,0.4221556886227545,0.5419161676646707
RotatE,33,0.2335329341317365,0.3473053892215569,0.4011976047904191,0.5419161676646707
RotatE,34,0.2455089820359281,0.3682634730538922,0.4341317365269461,0.5479041916167665
RotatE,35,0.18562874251497,0.2904191616766467,0.3772455089820359,0.5059880239520959
RotatE,36,0.1257485029940119,0.2425149700598802,0.3173652694610778,0.4640718562874251
RotatE,37,0.2574850299401197,0.3772455089820359,0.4520958083832335,0.5658682634730539
RotatE,38,0.2574850299401197,0.3922155688622754,0.4461077844311377,0.5508982035928144
RotatE,39,0.2335329341317365,0.3802395209580838,0.4251497005988024,0.5538922155688623
RotatE,40,0.2365269461077844,0.3832335329341317,0.4461077844311377,0.5179640718562875
RotatE,41,0.2634730538922156,0.3952095808383233,0.4491017964071856,0.5419161676646707
RotatE,42,0.2514970059880239,0.3772455089820359,0.437125748502994,0.5538922155688623
RotatE,43,0.2664670658682634,0.3892215568862275,0.4341317365269461,0.5389221556886228
RotatE,44,0.2514970059880239,0.3952095808383233,0.4401197604790419,0.5299401197604791
RotatE,45,0.2125748502994012,0.3203592814371258,0.4041916167664671,0.5179640718562875
RotatE,46,0.2395209580838323,0.3892215568862275,0.437125748502994,0.5119760479041916
RotatE,47,0.0748502994011976,0.1467065868263473,0.1916167664670658,0.2664670658682634
RotatE,48,0.2305389221556886,0.3802395209580838,0.4491017964071856,0.5389221556886228
RotatE,49,0.2305389221556886,0.3622754491017964,0.4131736526946107,0.5508982035928144
RotatE,50,0.2514970059880239,0.3862275449101796,0.4431137724550898,0.5688622754491018
RotatE,51,0.2724550898203592,0.3772455089820359,0.4610778443113772,0.5209580838323353
RotatE,52,0.2395209580838323,0.3922155688622754,0.4431137724550898,0.5269461077844312
RotatE,53,0.2844311377245509,0.4131736526946107,0.4550898203592814,0.5389221556886228
RotatE,54,0.2574850299401197,0.3562874251497006,0.3952095808383233,0.4940119760479042
RotatE,55,0.248502994011976,0.3922155688622754,0.4520958083832335,0.5179640718562875
RotatE,56,0.281437125748503,0.4011976047904191,0.4461077844311377,0.5508982035928144
RotatE,57,0.092814371257485,0.2155688622754491,0.281437125748503,0.4281437125748503
RotatE,58,0.2095808383233532,0.3383233532934132,0.3682634730538922,0.4580838323353293
RotatE,59,0.2664670658682634,0.3922155688622754,0.4550898203592814,0.5089820359281437
RotatE,60,0.2035928143712574,0.3592814371257485,0.437125748502994,0.5239520958083832
RotatE,61,0.2455089820359281,0.374251497005988,0.4461077844311377,0.5269461077844312
RotatE,62,0.2514970059880239,0.3772455089820359,0.4131736526946107,0.5179640718562875
RotatE,63,0.2455089820359281,0.3532934131736527,0.4131736526946107,0.5209580838323353
RotatE,64,0.2455089820359281,0.3832335329341317,0.467065868263473,0.5449101796407185
RotatE,65,0.1916167664670658,0.3233532934131736,0.3982035928143712,0.5119760479041916
RotatE,66,0.2365269461077844,0.3592814371257485,0.4221556886227545,0.5059880239520959
RotatE,67,0.1407185628742515,0.2724550898203592,0.3502994011976048,0.4550898203592814
RotatE,68,0.2664670658682634,0.3922155688622754,0.4610778443113772,0.5808383233532934
RotatE,69,0.2754491017964072,0.3952095808383233,0.4640718562874251,0.5508982035928144
RotatE,70,0.2634730538922156,0.4131736526946107,0.4790419161676646,0.5808383233532934
RotatE,71,0.2634730538922156,0.4101796407185629,0.4760479041916167,0.5808383233532934
RotatE,72,0.2724550898203592,0.3982035928143712,0.4580838323353293,0.5508982035928144
RotatE,73,0.2514970059880239,0.3622754491017964,0.4311377245508982,0.5269461077844312
RotatE,74,0.2005988023952095,0.3263473053892216,0.3952095808383233,0.4880239520958084
RotatE,75,0.2604790419161676,0.4131736526946107,0.467065868263473,0.5838323353293413
RotatE,76,0.2574850299401197,0.4101796407185629,0.4760479041916167,0.5808383233532934
RotatE,77,0.2155688622754491,0.3502994011976048,0.4341317365269461,0.5329341317365269
RotatE,78,0.1497005988023952,0.2724550898203592,0.3293413173652694,0.4011976047904191
RotatE,79,0.218562874251497,0.3293413173652694,0.3862275449101796,0.497005988023952
RotatE,80,0.2305389221556886,0.3622754491017964,0.437125748502994,0.5359281437125748
RotatE,81,0.2095808383233532,0.3293413173652694,0.3982035928143712,0.4880239520958084
RotatE,82,0.1826347305389221,0.3143712574850299,0.3862275449101796,0.5149700598802395
RotatE,83,0.2604790419161676,0.3862275449101796,0.4461077844311377,0.5449101796407185
RotatE,84,0.2335329341317365,0.3592814371257485,0.4311377245508982,0.5059880239520959
RotatE,85,0.2155688622754491,0.3383233532934132,0.4221556886227545,0.5389221556886228
RotatE,86,0.1317365269461078,0.278443113772455,0.3143712574850299,0.3952095808383233
RotatE,87,0.2664670658682634,0.4161676646706587,0.4520958083832335,0.5688622754491018
RotatE,88,0.2095808383233532,0.3173652694610778,0.3892215568862275,0.5059880239520959
RotatE,89,0.2245508982035928,0.3323353293413174,0.4041916167664671,0.4910179640718562
RotatE,90,0.2425149700598802,0.3622754491017964,0.4221556886227545,0.5269461077844312
RotatE,91,0.2664670658682634,0.4041916167664671,0.4550898203592814,0.5538922155688623
RotatE,92,0.218562874251497,0.3473053892215569,0.4101796407185629,0.497005988023952
RotatE,93,0.1077844311377245,0.1916167664670658,0.2604790419161676,0.3712574850299401
RotatE,94,0.2035928143712574,0.3323353293413174,0.3922155688622754,0.5059880239520959
RotatE,95,0.2604790419161676,0.4191616766467065,0.4880239520958084,0.5838323353293413
RotatE,96,0.0029940119760479,0.0059880239520958,0.0119760479041916,0.0419161676646706
RotatE,97,0.2514970059880239,0.3652694610778443,0.437125748502994,0.5419161676646707
RotatE,98,0.1736526946107784,0.281437125748503,0.3532934131736527,0.4610778443113772
RotatE,99,0.122754491017964,0.2335329341317365,0.311377245508982,0.4311377245508982
ComplEx,0,0.0,0.0029940119760479,0.0029940119760479,0.0059880239520958
ComplEx,1,0.0029940119760479,0.0059880239520958,0.0059880239520958,0.0059880239520958
ComplEx,2,0.0,0.0029940119760479,0.0059880239520958,0.0059880239520958
ComplEx,3,0.0029940119760479,0.0029940119760479,0.0089820359281437,0.0119760479041916
ComplEx,4,0.0,0.0029940119760479,0.0059880239520958,0.0119760479041916
ComplEx,5,0.0,0.0059880239520958,0.0089820359281437,0.0089820359281437
ComplEx,6,0.0029940119760479,0.0029940119760479,0.0059880239520958,0.0119760479041916
ComplEx,7,0.0029940119760479,0.0059880239520958,0.0059880239520958,0.0089820359281437
ComplEx,8,0.0,0.0,0.0029940119760479,0.0149700598802395
ComplEx,9,0.0,0.0029940119760479,0.0029940119760479,0.0029940119760479
ComplEx,10,0.0029940119760479,0.0059880239520958,0.0059880239520958,0.0059880239520958
ComplEx,11,0.0,0.0,0.0,0.0
ComplEx,12,0.0,0.0,0.0,0.0029940119760479
ComplEx,13,0.0,0.0,0.0059880239520958,0.0089820359281437
ComplEx,14,0.0,0.0,0.0,0.0029940119760479
ComplEx,15,0.0,0.0119760479041916,0.0119760479041916,0.0149700598802395
ComplEx,16,0.0,0.0029940119760479,0.0029940119760479,0.0089820359281437
ComplEx,17,0.0,0.0,0.0,0.0089820359281437
ComplEx,18,0.0,0.0,0.0029940119760479,0.0029940119760479
ComplEx,19,0.0,0.0,0.0059880239520958,0.0059880239520958
ComplEx,20,0.0,0.0,0.0,0.0029940119760479
ComplEx,21,0.0,0.0029940119760479,0.0029940119760479,0.0119760479041916
ComplEx,22,0.0,0.0029940119760479,0.0059880239520958,0.0119760479041916
ComplEx,23,0.0029940119760479,0.0089820359281437,0.0089820359281437,0.0149700598802395
ComplEx,24,0.0,0.0,0.0,0.0
ComplEx,25,0.0,0.0029940119760479,0.0059880239520958,0.0179640718562874
ComplEx,26,0.0029940119760479,0.0029940119760479,0.0089820359281437,0.0119760479041916
ComplEx,27,0.0029940119760479,0.0059880239520958,0.0059880239520958,0.0089820359281437
ComplEx,28,0.0,0.0029940119760479,0.0119760479041916,0.0209580838323353
ComplEx,29,0.0,0.0,0.0059880239520958,0.0149700598802395
ComplEx,30,0.0,0.0059880239520958,0.0059880239520958,0.0119760479041916
ComplEx,31,0.0,0.0029940119760479,0.0029940119760479,0.0119760479041916
ComplEx,32,0.0029940119760479,0.0059880239520958,0.0119760479041916,0.0149700598802395
ComplEx,33,0.0,0.0029940119760479,0.0029940119760479,0.0089820359281437
ComplEx,34,0.0,0.0,0.0,0.0029940119760479
ComplEx,35,0.0,0.0059880239520958,0.0119760479041916,0.0149700598802395
ComplEx,36,0.0,0.0,0.0029940119760479,0.0059880239520958
ComplEx,37,0.0,0.0,0.0,0.0029940119760479
ComplEx,38,0.0,0.0059880239520958,0.0059880239520958,0.0089820359281437
ComplEx,39,0.0,0.0,0.0,0.0059880239520958
ComplEx,40,0.0,0.0,0.0,0.0029940119760479
ComplEx,41,0.0,0.0,0.0,0.0029940119760479
ComplEx,42,0.0,0.0,0.0059880239520958,0.0059880239520958
ComplEx,43,0.0029940119760479,0.0059880239520958,0.0059880239520958,0.0059880239520958
